bat_speed,impact_height,ball_length,ball_line,timing,front_foot,shot_type
100.69,61.27,5.792,51.02,0.758,0,cut
67.5,45.79,4.624,-27.47,0.9171,0,defensive
94.03,53.23,4.135,-55.72,0.8091,1,flick
82.81,56.2,4.324,-19.41,0.8564,1,flick
81.86,66.88,6.76,83.0,1.0,0,cut
73.03,42.66,3.208,-53.3,0.6041,1,flick
91.03,62.75,5.927,-6.38,0.7782,0,pull
34.11,56.37,4.044,67.36,0.8235,0,defensive
96.03,47.78,4.147,-32.92,0.5655,0,flick
102.61,73.14,6.651,91.44,0.6248,0,cut
99.43,25.96,2.093,34.05,0.9575,0,straight_drive
76.39,24.53,3.538,44.45,0.4304,0,defensive
85.11,55.61,4.042,-33.19,0.6148,0,flick
104.8,53.45,2.389,-3.65,0.9364,1,straight_drive
50.71,38.52,4.358,13.41,0.5857,0,defensive
98.16,22.14,2.923,54.49,0.8089,1,cover_drive
91.51,39.68,2.942,18.81,0.6644,1,cover_drive
91.57,42.99,2.624,12.0,0.8013,1,straight_drive
103.52,101.71,6.761,26.44,0.838,1,pull
107.56,58.56,6.461,66.87,0.5262,0,cut
98.57,39.9,3.05,84.32,0.5805,1,cover_drive
101.01,46.92,2.509,12.43,0.796,1,straight_drive
81.61,59.51,3.918,-49.49,0.7071,0,flick
75.97,42.91,3.217,-25.77,0.7326,1,defensive
83.14,34.34,6.188,-33.96,0.7492,0,defensive
78.99,48.85,4.548,-44.9,0.5824,0,flick
91.53,66.12,6.73,10.49,0.5588,0,pull
79.77,12.83,3.973,41.72,0.5049,1,defensive
97.66,56.46,5.268,64.25,0.6918,0,cut
75.31,42.58,3.086,18.07,0.5353,0,defensive
99.82,67.76,7.293,-21.09,0.8068,0,pull
89.75,43.21,2.834,3.27,0.7026,1,straight_drive
88.13,44.12,3.175,25.92,0.8314,1,straight_drive
93.75,52.82,3.53,65.2,0.7439,1,cover_drive
91.73,85.43,6.246,-22.9,0.7901,0,pull
80.37,52.63,3.567,-59.45,0.8949,1,flick
90.75,56.32,6.537,83.87,0.7076,1,cut
90.57,31.95,3.218,27.83,0.8357,1,cover_drive
88.61,14.55,4.161,71.79,0.5428,1,cover_drive
100.8,34.84,4.168,51.22,0.6698,1,cover_drive
103.64,35.74,3.082,37.89,0.7785,1,cover_drive
117.65,57.55,7.174,-35.06,0.6835,0,pull
91.04,24.08,2.477,8.66,0.7185,1,straight_drive
66.06,44.16,2.726,-51.45,0.7842,1,flick
81.62,65.43,5.789,74.61,0.6609,1,cut
67.51,87.85,5.782,89.45,0.737,0,cut
97.18,67.76,7.392,-36.5,0.772,0,pull
90.3,27.52,5.214,-2.72,0.4323,1,defensive
81.32,62.0,3.425,-50.92,0.5883,0,flick
81.36,49.98,3.434,-40.04,0.8504,0,flick
103.45,54.83,4.933,-0.68,0.7116,1,flick
94.24,58.0,3.476,-52.4,0.413,0,flick
93.14,64.21,4.212,-45.13,0.6638,0,flick
65.28,38.08,1.082,-20.78,0.7417,1,defensive
111.07,82.44,5.708,-14.39,0.7585,0,pull
80.74,59.05,3.911,-52.58,0.7877,0,flick
93.09,28.91,2.734,55.26,0.7974,1,cover_drive
106.17,71.04,5.874,63.02,0.7512,1,cut
82.48,84.84,6.354,-51.22,0.5698,0,pull
103.2,56.1,6.531,57.82,0.6077,0,cut
84.77,73.75,3.388,-56.45,0.7816,1,flick
97.72,40.98,3.622,55.79,0.8064,1,cover_drive
75.05,49.63,3.194,9.91,0.716,1,defensive
78.84,28.2,2.954,36.65,0.7828,1,cover_drive
59.95,51.04,5.9,49.14,0.621,0,defensive
91.99,48.42,3.358,-35.84,0.4059,0,flick
105.28,50.11,5.608,23.7,0.8219,1,pull
99.8,36.22,2.764,65.02,0.893,1,cover_drive
79.52,50.84,3.773,-49.54,0.7164,1,flick
112.44,93.11,6.175,28.63,0.9579,0,pull
108.1,51.9,2.609,10.94,0.7485,1,straight_drive
54.42,46.98,4.424,-56.7,0.1837,1,defensive
107.5,39.54,3.192,61.61,0.816,1,cover_drive
81.35,68.06,3.948,-29.49,0.6476,1,flick
66.29,57.39,6.296,83.55,0.8706,0,cut
79.16,64.45,5.975,41.66,0.8052,0,cut
109.18,84.5,5.486,71.95,0.6858,1,cut
108.24,54.32,5.863,93.77,0.8112,0,cut
90.97,49.65,3.632,-16.58,0.2046,1,defensive
74.49,79.45,5.49,-10.46,0.5904,0,pull
105.18,31.21,7.044,58.48,0.6423,0,cut
83.0,87.84,6.154,-24.73,0.5982,0,pull
118.56,71.06,6.26,22.01,0.8924,0,cut
92.96,75.06,6.781,3.06,0.8744,0,pull
79.94,41.47,6.484,71.02,0.9236,1,cut
103.38,33.73,2.24,43.3,0.8161,1,cover_drive
72.12,61.27,3.204,-18.84,0.692,0,flick
74.64,43.55,3.926,-21.74,0.7816,0,flick
89.82,82.6,8.103,8.34,0.7135,1,pull
66.72,47.29,6.359,-2.24,0.2384,1,defensive
75.11,12.68,4.615,110.46,0.5696,1,defensive
79.22,33.99,3.908,18.63,0.4798,1,defensive
99.99,52.66,2.78,23.8,0.8238,1,straight_drive
101.52,28.7,2.732,-57.56,0.6088,1,flick
93.92,43.85,3.001,-107.93,0.9251,0,flick
93.82,53.07,2.829,16.78,0.521,1,straight_drive
81.33,20.64,3.455,3.99,0.986,1,straight_drive
85.54,66.7,4.071,-111.39,0.6225,1,flick
59.95,64.13,3.521,-19.32,0.7606,0,flick
97.16,56.33,6.839,71.19,0.6324,1,cut
73.61,36.8,3.468,5.53,0.7299,1,straight_drive
103.49,99.6,6.804,-3.22,0.5003,1,pull
97.78,61.91,6.624,63.6,0.7826,0,cut
100.97,85.09,6.711,-29.29,0.5707,1,pull
89.29,48.74,5.332,-49.81,0.6729,1,flick
78.33,92.5,6.966,-4.85,0.4943,0,pull
97.76,39.93,2.954,38.65,0.7379,1,cover_drive
88.46,34.07,3.135,50.3,0.8442,1,cover_drive
97.31,25.38,2.813,44.13,0.7008,1,straight_drive
83.9,35.99,4.726,-20.51,0.4944,1,flick
61.94,21.3,4.89,-5.05,0.4034,1,defensive
80.08,92.47,5.159,58.43,0.8059,0,cut
112.29,31.25,3.698,51.45,0.4598,1,cover_drive
81.92,66.31,3.885,-59.69,0.8222,0,flick
81.83,34.48,3.105,19.77,0.89,1,cover_drive
83.28,35.74,3.713,47.13,0.9939,1,cover_drive
94.68,30.11,2.299,-1.27,0.9982,1,straight_drive
90.36,80.64,4.612,42.4,0.7924,0,cut
76.28,52.2,4.02,-63.76,0.8622,1,flick
92.99,64.44,3.997,-40.75,0.6151,0,flick
79.37,16.2,3.542,99.68,0.7979,1,cover_drive
83.46,27.78,4.7,-18.93,0.3458,1,defensive
85.83,56.82,3.817,-80.56,0.6482,1,flick
72.26,38.95,3.516,21.68,0.3446,1,defensive
85.45,36.76,5.672,18.33,0.817,1,pull
64.88,44.72,4.606,0.15,0.6686,1,defensive
90.62,45.3,2.492,-28.67,0.8947,1,straight_drive
86.95,35.0,3.398,14.06,0.6344,1,flick
116.79,109.64,6.609,-25.89,1.0,1,pull
83.39,37.33,4.583,-37.53,0.7172,0,flick
100.21,42.42,2.211,77.85,0.5595,1,cover_drive
78.99,20.66,3.779,65.23,0.7555,1,cover_drive
67.64,19.66,4.179,1.16,0.6672,1,defensive
96.6,42.53,3.97,-37.74,0.7554,1,flick
86.41,38.77,3.624,11.14,0.6552,1,straight_drive
69.45,45.75,4.964,-28.2,0.4226,0,defensive
90.11,77.74,7.452,89.68,0.8788,0,cut
94.13,75.55,5.737,81.69,0.7871,0,cut
84.16,39.93,2.808,47.59,0.6508,1,cover_drive
83.07,51.03,4.563,-53.2,0.9895,0,flick
92.68,68.16,7.252,9.87,0.4099,0,pull
75.88,63.86,2.764,-52.79,0.8817,1,flick
64.42,50.29,3.48,10.25,0.3936,0,defensive
105.59,25.03,2.813,58.03,0.7414,0,cover_drive
96.79,81.65,6.287,-61.28,0.3907,1,pull
86.47,33.88,3.382,89.14,0.7221,1,cover_drive
82.45,69.59,3.598,-53.03,0.4527,0,flick
65.86,33.89,3.788,1.61,0.6392,0,flick
102.77,31.68,3.764,61.63,0.9117,1,cover_drive
95.3,51.16,3.557,36.55,0.4769,0,defensive
87.02,17.12,3.007,16.89,0.8861,1,straight_drive
105.57,73.06,8.166,-40.0,0.7929,1,pull
87.74,58.62,2.703,4.95,0.7732,1,straight_drive
74.28,38.21,6.42,20.14,0.421,0,defensive
83.47,61.85,4.85,-37.98,0.5565,0,pull
96.07,61.76,6.481,44.72,0.7243,0,cut
94.04,71.85,5.868,61.2,0.6732,1,cut
95.12,55.22,6.169,10.08,0.7247,0,pull
87.13,15.74,3.419,52.62,0.7982,1,cover_drive
114.87,86.37,5.338,-0.85,0.4103,0,pull
65.99,43.73,4.592,24.43,0.53,1,defensive
44.66,23.45,4.82,38.86,0.2713,1,defensive
83.13,20.58,2.904,7.67,0.6178,1,straight_drive
99.82,27.5,3.242,31.23,1.0,1,cover_drive
103.1,55.36,6.673,37.64,0.7532,0,pull
97.7,47.09,2.464,37.2,0.5913,1,cover_drive
114.93,89.0,6.745,-8.47,0.9065,0,pull
78.33,71.85,7.278,31.21,0.9439,1,pull
84.55,16.6,3.084,37.25,0.562,1,straight_drive
98.48,31.99,3.36,54.39,0.6502,1,cover_drive
84.78,68.62,7.633,21.67,0.8696,1,pull
94.99,81.27,7.708,1.28,0.589,0,pull
99.7,65.9,5.16,45.69,0.9733,0,cut
99.63,16.71,2.85,5.6,0.704,1,straight_drive
83.59,65.05,5.947,83.52,0.7172,0,cut
81.92,55.88,4.611,-38.33,0.6873,0,defensive
114.14,72.13,5.497,32.21,0.8077,1,cut
78.44,35.95,3.112,1.63,0.6932,1,straight_drive
78.88,39.95,5.814,57.25,0.6554,0,cut
97.81,38.12,3.79,11.12,0.7937,1,straight_drive
83.52,41.18,4.844,-23.43,0.6996,1,defensive
93.32,34.94,4.83,-40.49,0.5093,1,defensive
104.27,80.32,4.757,-7.09,0.5707,1,pull
107.84,92.49,7.729,-36.62,0.7587,0,pull
42.27,26.16,5.226,-0.96,0.2328,1,defensive
90.19,46.11,3.916,-43.39,0.6925,0,flick
79.66,21.59,4.26,10.06,0.588,0,defensive
75.22,42.9,3.467,-51.99,0.8953,1,flick
92.78,26.09,3.421,79.15,0.8624,1,cover_drive
106.63,46.6,2.611,13.16,0.8547,1,straight_drive
73.83,13.88,2.849,60.68,0.8047,1,cover_drive
68.65,52.83,3.885,2.54,0.8709,1,defensive
97.21,29.76,2.071,48.06,0.8386,1,straight_drive
87.48,32.53,2.869,-3.44,0.9,1,straight_drive
65.35,67.53,3.05,15.53,0.5841,1,cover_drive
68.34,43.79,3.756,1.92,0.7519,1,defensive
99.96,53.49,5.517,-62.32,0.839,1,flick
94.87,70.24,5.494,-38.13,0.8266,0,pull
94.89,37.81,3.835,-52.2,0.6376,1,flick
85.09,31.72,2.494,24.74,0.9277,1,straight_drive
93.06,22.65,3.401,7.75,0.545,1,straight_drive
96.6,44.89,3.234,57.28,0.9358,1,cover_drive
42.35,50.49,3.418,-4.14,0.2733,0,defensive
71.51,64.25,5.872,78.14,0.4165,0,cut
87.99,80.1,3.758,16.16,0.9869,1,defensive
92.95,37.31,3.479,-48.94,0.4445,0,defensive
117.01,70.91,6.154,87.65,0.8565,0,cut
84.91,61.56,6.468,55.03,0.481,0,cut
73.31,43.84,5.057,49.36,0.4132,1,cut
94.88,25.36,3.595,64.33,0.7573,0,cover_drive
87.48,43.79,4.916,-6.1,0.6076,1,defensive
81.45,49.4,3.473,-64.67,0.4277,0,flick
109.13,46.57,4.83,-16.98,0.9675,0,pull
89.94,75.76,3.433,-41.08,0.7709,1,flick
74.89,68.56,5.693,31.35,0.8847,0,cut
117.85,84.11,6.884,20.84,1.0,1,pull
97.6,48.63,3.281,-2.6,0.6936,1,flick
84.1,37.75,3.544,-9.78,0.8394,1,straight_drive
89.73,49.89,4.647,10.18,0.6701,1,straight_drive
77.7,40.47,5.931,14.73,1.0,0,defensive
79.39,22.61,3.502,46.58,0.7387,1,cover_drive
86.44,50.17,3.305,-48.9,0.8373,0,flick
80.05,38.24,2.345,68.75,0.7838,1,cover_drive
80.18,31.58,4.423,-11.82,0.3577,0,defensive
97.12,73.73,3.105,-70.07,0.9012,1,flick
96.93,26.69,3.269,12.64,0.9336,1,straight_drive
92.18,63.33,4.966,104.66,0.7778,1,cut
88.08,48.82,3.535,-57.02,0.7532,0,flick
113.2,56.45,6.922,-44.15,0.5921,0,pull
109.86,50.78,3.1,26.89,1.0,1,straight_drive
89.44,44.65,3.84,14.13,0.5963,1,straight_drive
103.16,99.19,6.954,30.41,0.6669,0,pull
91.1,90.37,6.229,-15.71,0.4026,0,pull
102.82,15.83,3.354,10.92,0.8952,0,straight_drive
99.61,50.86,3.074,25.81,0.8981,1,straight_drive
89.21,67.97,6.645,-20.08,0.7609,0,pull
98.09,85.23,7.144,-4.83,0.595,0,pull
101.51,56.7,6.578,-62.87,0.6207,1,pull
81.76,37.76,2.976,-11.68,0.8621,1,straight_drive
67.26,45.98,3.593,16.22,0.6255,0,defensive
100.49,21.04,2.977,45.31,0.7387,1,cover_drive
103.87,25.3,3.105,-9.55,0.7901,1,straight_drive
100.26,68.35,6.26,-52.69,0.6839,0,pull
112.11,77.56,5.475,22.42,0.7408,1,pull
91.24,32.36,4.234,-54.22,0.6772,0,flick
88.67,21.87,2.562,4.85,0.9385,1,straight_drive
100.34,55.21,7.008,28.79,0.6009,0,pull
91.05,29.87,2.72,-34.5,0.7277,1,straight_drive
95.38,75.84,6.889,-15.78,0.5457,1,pull
88.61,44.11,4.853,57.9,0.5908,0,cut
105.07,85.59,6.498,-20.02,0.7709,1,pull
86.44,40.77,5.012,2.49,0.665,1,defensive
113.41,107.54,5.496,7.8,0.6122,0,pull
97.68,30.05,2.213,51.87,0.7522,1,cover_drive
89.69,102.98,5.124,48.82,0.5496,0,cut
119.32,97.82,6.379,-7.33,0.7776,0,pull
101.86,26.31,2.893,75.04,0.685,1,cover_drive
79.42,20.88,2.812,-25.5,0.7806,1,flick
66.6,66.5,6.325,44.31,0.7464,0,pull
70.01,32.9,3.835,-10.78,0.3679,1,defensive
45.05,49.38,3.809,7.4,0.6992,1,defensive
96.38,41.79,3.39,56.57,0.8342,1,cover_drive
82.25,37.15,3.151,-1.02,0.7593,1,defensive
67.38,62.88,4.674,43.54,0.366,0,defensive
93.14,52.26,3.037,-7.08,0.4687,1,straight_drive
96.12,33.62,3.588,-52.06,0.2076,1,defensive
90.76,43.95,3.103,41.87,0.8406,1,cover_drive
80.84,71.12,5.161,88.1,0.7122,0,cut
96.25,69.5,7.393,28.21,0.7058,0,pull
101.03,44.6,3.584,-35.91,0.8105,1,flick
106.92,78.58,5.623,52.61,0.9251,1,cut
85.8,31.4,5.614,59.28,0.5892,1,cut
87.42,76.83,5.767,85.13,1.0,0,cut
99.57,67.47,6.184,45.26,1.0,0,cut
77.47,50.65,2.838,7.98,0.4611,1,defensive
82.47,38.52,4.133,-25.74,0.7444,1,flick
87.91,24.97,2.919,24.45,0.8161,1,straight_drive
79.28,90.62,6.087,57.9,0.7226,0,cut
101.15,31.28,2.637,37.13,0.8994,1,straight_drive
80.92,38.82,5.518,-25.7,0.4795,0,pull
105.45,78.46,6.149,12.83,1.0,1,pull
85.66,58.22,7.274,-17.62,0.6853,1,pull
102.13,80.18,5.32,53.84,0.9354,0,cut
98.49,36.59,3.106,58.54,0.7808,1,cover_drive
73.33,50.48,7.09,44.37,0.8688,0,pull
109.57,56.04,6.825,45.54,0.5341,1,cut
83.6,25.2,2.979,46.02,0.7718,1,cover_drive
88.22,30.05,3.404,62.15,0.6628,1,cover_drive
89.53,63.91,6.317,1.72,0.6284,0,pull
90.09,37.51,3.032,54.36,0.9325,1,straight_drive
95.29,36.54,2.819,56.28,0.5906,1,cover_drive
89.96,56.86,6.761,-47.66,1.0,0,pull
83.35,64.97,5.653,59.14,0.8254,0,cut
102.14,31.09,3.429,38.52,0.7421,1,cover_drive
95.72,39.59,1.982,54.85,0.5602,1,cover_drive
108.28,53.2,3.589,73.24,0.8409,0,cover_drive
112.62,59.96,5.24,-2.72,0.6187,0,pull
99.44,21.87,3.587,26.05,0.5959,1,straight_drive
71.83,24.54,3.218,-19.2,0.5945,1,defensive
46.38,39.18,2.676,21.64,0.5455,1,defensive
81.35,52.79,5.964,-30.3,0.7345,1,pull
71.3,70.9,2.825,-13.84,0.7511,0,defensive
98.94,56.92,3.165,-16.88,0.5336,1,flick
115.49,46.31,3.06,61.84,0.8406,0,cover_drive
111.5,51.71,5.832,6.97,0.8957,0,pull
113.05,66.25,4.979,52.47,0.6994,0,cut
88.83,51.24,7.023,63.21,0.7619,0,cut
82.03,51.83,5.333,50.18,0.5977,0,cut
85.29,83.75,3.786,-75.86,0.6382,1,flick
62.61,45.27,6.42,-7.64,0.5074,1,defensive
86.96,48.52,2.147,1.99,0.7716,1,straight_drive
92.59,68.65,4.126,80.53,0.9452,0,cut
96.24,92.36,5.15,31.85,0.5337,0,cut
96.78,76.7,7.192,-55.27,0.6925,0,pull
90.82,75.36,6.038,67.13,0.6473,0,cut
76.41,3.99,3.039,-4.79,0.6044,1,straight_drive
76.42,64.07,3.377,-28.6,0.7337,1,flick
72.54,92.2,7.334,20.68,0.5773,0,cut
72.73,42.32,3.833,-24.96,0.4301,1,defensive
88.0,35.2,3.587,-27.84,0.4574,1,flick
101.59,40.5,2.868,-17.23,0.9559,1,straight_drive
110.46,38.05,5.14,59.24,0.709,0,cut
83.93,51.33,3.75,4.43,0.7036,1,straight_drive
68.75,36.79,4.418,3.73,0.5857,1,defensive
82.83,30.64,3.326,59.61,0.8132,0,cover_drive
69.61,90.55,5.992,-57.53,0.5818,1,pull
97.94,77.41,7.059,7.88,0.5009,0,pull
101.62,50.18,2.792,51.73,0.5591,1,straight_drive
76.72,20.36,2.311,-0.65,1.0,1,straight_drive
99.38,82.92,7.047,-40.12,0.7806,0,pull
94.88,25.02,3.545,22.32,0.7236,1,straight_drive
57.56,41.96,3.313,-46.97,0.7066,0,flick
80.21,39.99,6.369,80.9,0.7685,0,cut
72.0,103.08,5.823,7.24,0.608,0,pull
65.02,32.64,4.292,7.34,0.6283,0,defensive
88.52,49.36,4.092,-59.44,0.7603,1,flick
103.9,56.9,3.362,27.99,0.4677,1,defensive
82.64,34.65,3.653,-28.41,0.548,1,defensive
76.09,44.99,3.004,11.76,0.3766,0,straight_drive
99.18,56.09,4.091,-19.16,0.7757,1,flick
100.11,51.16,3.56,-64.11,0.624,1,flick
96.14,60.95,6.257,-22.33,0.729,1,pull
69.74,13.55,4.612,-8.01,0.5839,1,defensive
100.62,87.18,7.061,-12.1,0.7322,0,pull
80.42,57.43,3.901,-32.4,0.7042,0,flick
101.35,34.36,7.376,24.94,0.8649,0,pull
103.36,39.15,2.652,-3.92,0.6785,1,defensive
84.56,41.7,6.061,74.35,1.0,0,cut
116.4,58.01,6.479,69.78,0.9881,0,cut
112.3,72.49,5.855,-12.91,0.9467,1,pull
83.86,41.93,6.943,25.85,0.7493,0,cut
78.9,37.39,4.962,-38.48,0.6885,1,flick
77.45,53.5,4.819,37.91,0.17,1,defensive
93.34,67.34,6.243,5.34,0.887,0,pull
66.78,29.03,3.471,-31.86,0.7706,1,flick
70.9,51.41,3.173,59.59,0.712,1,cover_drive
91.82,47.61,2.219,-9.34,0.5979,1,straight_drive
92.7,81.13,6.042,45.05,0.7717,0,cut
99.52,81.86,6.651,93.65,0.6534,0,cut
73.98,40.84,3.711,23.74,0.4518,1,defensive
75.0,39.9,4.929,64.46,1.0,0,cut
86.11,40.55,3.49,58.98,0.5582,1,cover_drive
112.29,47.11,6.827,-3.37,0.5864,1,pull
95.99,38.92,4.261,74.74,0.854,1,cover_drive
89.97,27.55,2.575,-4.52,0.7855,1,straight_drive
113.81,30.88,1.813,31.69,0.71,1,straight_drive
86.13,40.92,2.01,0.8,0.7104,1,straight_drive
72.88,32.95,4.504,-1.92,0.6868,1,flick
84.86,36.3,3.729,40.97,0.6702,1,straight_drive
111.89,108.09,7.171,-3.91,0.7147,0,pull
97.33,14.32,3.544,39.58,0.9829,1,cover_drive
105.02,17.56,2.014,60.19,0.4365,1,cover_drive
87.56,57.31,3.586,20.96,0.692,1,defensive
101.95,55.11,5.98,72.14,0.6309,0,cut
98.96,49.3,2.926,17.29,0.6135,1,cover_drive
92.61,21.05,2.404,41.34,0.6485,1,cover_drive
56.43,20.84,3.98,-47.67,0.58,1,defensive
79.13,47.83,3.032,5.69,0.5902,1,defensive
92.14,13.79,2.983,76.31,0.7763,1,cover_drive
80.41,49.35,5.963,0.62,0.4571,1,defensive
83.45,45.71,6.089,-12.52,0.6223,0,defensive
83.99,57.14,6.863,72.66,1.0,1,cut
98.07,40.12,2.774,19.31,0.9403,1,straight_drive
88.59,47.36,2.876,5.55,1.0,1,straight_drive
75.49,57.05,3.268,85.43,0.7082,1,cover_drive
115.78,76.16,6.66,-27.1,0.9798,0,pull
81.79,55.36,7.297,-6.56,0.5813,0,pull
95.13,112.72,7.016,-29.13,0.5625,0,pull
110.09,49.14,4.991,-43.1,0.7759,1,flick
102.22,60.22,4.789,18.34,0.7618,0,cut
85.68,37.92,3.888,-7.26,0.5121,1,flick
94.13,53.43,2.89,4.61,0.7817,1,straight_drive
100.13,58.48,6.701,-29.34,0.5511,0,pull
96.9,34.89,2.503,54.82,0.9123,1,cover_drive
90.36,74.77,5.56,60.26,0.6645,0,cut
83.28,54.88,5.961,111.19,0.3849,0,cut
62.89,51.18,5.551,47.17,0.5826,0,cut
83.18,28.26,3.406,-24.1,0.7499,0,straight_drive
52.95,47.55,3.838,-44.94,0.705,0,flick
95.41,71.78,6.444,30.22,0.6683,0,pull
98.41,31.82,3.805,3.67,0.7052,1,straight_drive
90.8,46.34,2.447,39.72,0.8206,1,straight_drive
88.98,63.07,5.608,2.98,0.5565,0,pull
46.32,46.86,3.846,103.33,0.7453,0,defensive
91.91,69.37,5.156,45.75,0.6448,0,cut
80.96,46.36,4.216,-40.47,0.7537,1,flick
78.72,64.21,6.295,91.36,0.4996,0,cut
87.4,42.75,6.171,40.7,0.7905,0,cut
114.5,51.49,8.253,20.72,0.3588,0,pull
109.04,30.08,2.7,69.71,0.6042,1,cover_drive
65.55,59.1,4.669,-25.0,0.8539,1,flick
87.22,38.31,3.622,-64.65,0.5155,1,flick
106.48,44.95,3.053,53.56,0.6046,1,cover_drive
105.47,64.82,6.978,7.31,0.7364,0,pull
57.02,36.12,3.261,-0.98,0.6196,1,defensive
92.8,64.63,7.28,-10.82,0.8448,0,pull
95.11,38.89,3.471,27.82,0.6725,1,cover_drive
101.52,77.93,6.476,93.02,0.862,1,cut
94.81,43.06,2.909,37.74,0.8464,1,straight_drive
81.7,43.75,6.351,-9.19,0.7982,0,pull
94.46,31.37,3.811,60.36,0.6045,1,cover_drive
84.71,73.31,6.143,-37.06,0.7773,0,pull
76.36,33.24,2.948,-68.82,0.7446,0,flick
68.63,86.26,6.359,-49.29,0.879,0,pull
67.38,41.75,4.699,45.03,0.5165,0,defensive
89.92,35.38,5.975,77.77,0.7688,0,cut
78.59,70.85,7.503,6.43,0.5852,1,pull
120.35,59.99,3.87,-44.46,0.9439,1,flick
96.88,29.1,3.155,59.16,1.0,1,cover_drive
86.2,61.96,3.833,-60.59,1.0,0,flick
78.38,41.83,5.494,-61.72,0.7047,0,flick
83.11,36.57,3.037,54.15,0.5843,1,cover_drive
106.77,58.33,6.011,56.37,0.6398,1,cut
87.19,100.03,6.292,12.0,0.4766,1,pull
59.4,52.41,5.579,44.04,0.3915,1,defensive
88.18,63.8,7.214,8.31,0.763,0,pull
98.28,33.09,3.033,11.59,0.5988,1,straight_drive
91.6,57.73,3.814,-33.14,0.6998,1,flick
112.24,9.7,3.397,53.73,0.7962,1,cover_drive
97.17,32.76,3.353,25.74,0.9171,1,straight_drive
92.99,21.02,3.006,78.27,0.7694,1,cover_drive
74.81,26.7,4.212,-3.0,0.5743,1,defensive
102.63,27.02,3.263,29.13,0.6495,1,cover_drive
89.28,44.95,3.368,6.08,0.6016,1,defensive
79.66,50.46,3.598,35.36,0.9104,1,cover_drive
84.4,60.85,5.286,128.72,0.8831,0,cut
69.05,40.32,4.868,-22.4,0.3381,0,defensive
76.83,63.6,2.394,4.86,0.7287,1,straight_drive
107.0,85.47,5.809,31.0,0.5671,0,pull
94.85,41.18,4.206,-28.86,0.477,1,defensive
85.15,36.1,2.811,35.18,0.7895,1,straight_drive
97.19,75.5,6.47,-33.21,0.4951,0,pull
84.96,44.99,3.941,-27.57,0.7049,0,flick
90.06,47.1,2.713,6.37,0.8443,1,straight_drive
98.69,30.66,2.88,66.1,0.8491,1,cover_drive
101.27,83.11,5.109,-8.06,0.415,0,pull
76.22,21.66,4.576,58.53,0.3263,1,defensive
98.11,26.67,3.182,41.6,0.9245,1,cover_drive
108.45,96.83,5.861,-23.64,0.7572,0,pull
102.59,43.84,3.745,-15.2,0.5558,1,defensive
84.02,45.33,2.868,-5.98,0.9204,1,straight_drive
97.28,40.34,2.122,51.61,0.7636,0,cover_drive
83.05,54.8,7.386,62.33,0.7432,1,cut
94.01,53.97,3.895,-56.96,0.6383,1,flick
95.51,42.23,3.443,49.2,0.6736,0,cover_drive
87.89,55.01,5.439,95.06,0.7975,1,cut
104.48,47.85,3.958,-68.56,0.9902,0,flick
98.63,43.98,3.239,28.35,1.0,1,straight_drive
88.61,58.6,5.91,86.59,0.8974,0,cut
57.84,54.81,4.879,-28.2,0.2358,0,defensive
83.34,18.99,3.884,30.33,0.8499,1,straight_drive
91.05,34.02,3.319,-28.18,0.6543,1,defensive
107.02,51.15,7.831,36.18,0.5845,1,pull
52.97,81.56,6.629,-7.73,0.2598,1,defensive
45.17,75.24,4.555,3.43,0.2974,0,defensive
61.76,72.37,4.275,34.06,0.7838,0,defensive
96.21,29.02,3.039,12.02,0.5934,1,straight_drive
89.66,39.29,3.334,-7.28,0.5579,1,straight_drive
79.07,65.84,5.926,50.73,0.786,0,cut
75.37,44.76,2.253,7.55,0.779,1,straight_drive
91.63,56.77,3.716,48.79,0.5806,1,defensive
85.35,33.68,2.762,48.05,0.8704,1,cover_drive
71.31,34.8,5.929,30.27,0.7783,1,cut
104.47,24.54,3.259,5.24,0.8772,1,straight_drive
108.55,42.31,5.993,69.24,0.8518,0,cut
88.71,97.02,6.971,27.04,0.6733,0,pull
86.46,84.01,7.839,-23.06,0.669,0,pull
94.49,62.34,4.718,61.32,0.822,0,cut
64.18,47.74,4.787,-1.39,0.6333,1,defensive
93.58,65.07,5.724,0.77,0.8213,0,pull
84.1,38.78,3.45,-21.14,0.5854,1,flick
99.0,48.98,2.592,44.12,0.5965,1,cover_drive
91.25,73.07,6.675,-18.69,0.7829,0,pull
110.35,68.55,6.767,3.1,0.5998,1,pull
85.13,16.48,3.713,31.05,0.6844,1,cover_drive
99.46,70.76,6.152,47.4,0.4883,0,cut
98.1,59.39,4.409,-6.29,0.6119,0,defensive
94.87,55.83,2.479,16.79,0.7021,1,straight_drive
82.07,31.59,3.525,13.69,0.7711,1,straight_drive
87.12,35.16,5.589,-21.87,0.3854,1,defensive
63.69,30.45,7.514,36.1,0.6022,0,defensive
89.1,64.61,6.195,69.85,0.8875,0,cut
81.66,39.76,3.908,-59.8,0.7035,0,flick
106.61,46.36,6.317,-36.17,0.7099,0,pull
58.95,22.62,4.562,32.02,0.6777,1,defensive
84.57,46.83,4.199,12.37,0.786,1,straight_drive
94.54,28.76,3.771,-81.6,0.5198,1,flick
87.75,40.21,3.168,-48.2,0.8035,0,flick
80.4,78.69,5.964,24.48,0.6068,1,pull
67.34,46.69,3.768,-22.24,0.6949,1,flick
